,value,percentage,tipo_energia,fecha
6857,331479.24,0.51,Renovable,2020-10-10
6858,364270.84,0.55,Renovable,2020-10-11
6859,318215.55,0.5,Renovable,2020-10-12
6860,313606.24,0.45,Renovable,2020-10-13
6861,353176.05,0.5,Renovable,2020-10-14
6862,338920.85,0.47,Renovable,2020-10-15
6863,278605.26,0.4,Renovable,2020-10-16
6864,217515.32,0.36,Renovable,2020-10-17
6865,214441.44,0.38,Renovable,2020-10-18
6866,392272.77,0.53,Renovable,2020-10-19
6867,429678.41,0.56,Renovable,2020-10-20
6868,351910.84,0.49,Renovable,2020-10-21
6869,260327.11,0.38,Renovable,2020-10-22
6870,302659.72,0.44,Renovable,2020-10-23
6871,343121.94,0.53,Renovable,2020-10-24
6872,396536.88,0.57,Renovable,2020-10-25
6873,413388.58,0.56,Renovable,2020-10-26
6874,379759.97,0.53,Renovable,2020-10-27
6875,264294.22,0.41,Renovable,2020-10-28
6876,222102.29,0.35,Renovable,2020-10-29
6877,243443.38,0.38,Renovable,2020-10-30
6878,258731.82,0.45,Renovable,2020-10-31
6879,248330.77,0.44,Renovable,2020-11-01
6880,231102.46,0.39,Renovable,2020-11-02
6881,303167.39,0.46,Renovable,2020-11-03
6882,328679.63,0.47,Renovable,2020-11-04
6883,406532.26,0.55,Renovable,2020-11-05
6884,438789.84,0.58,Renovable,2020-11-06
6885,350884.51,0.52,Renovable,2020-11-07
6886,282969.12,0.47,Renovable,2020-11-08
6887,220763.1,0.34,Renovable,2020-11-09
6888,218267.08,0.33,Renovable,2020-11-10
6889,289256.84,0.44,Renovable,2020-11-11
6890,243634.9,0.37,Renovable,2020-11-12
6891,218164.67,0.35,Renovable,2020-11-13
6892,235515.36,0.41,Renovable,2020-11-14
6893,317041.46,0.51,Renovable,2020-11-15
6894,239359.33,0.37,Renovable,2020-11-16
6895,205111.17,0.33,Renovable,2020-11-17
6896,225390.12,0.35,Renovable,2020-11-18
6897,321614.24,0.45,Renovable,2020-11-19
6898,389902.08,0.52,Renovable,2020-11-20
6899,242313.68,0.4,Renovable,2020-11-21
6900,175617.32,0.3,Renovable,2020-11-22
6901,203787.74,0.3,Renovable,2020-11-23
6902,247039.25,0.34,Renovable,2020-11-24
6903,249111.84,0.35,Renovable,2020-11-25
6904,347006.21,0.45,Renovable,2020-11-26
6905,286728.83,0.37,Renovable,2020-11-27
6906,194420.29,0.31,Renovable,2020-11-28
6907,175321.63,0.29,Renovable,2020-11-29
6908,235685.49,0.34,Renovable,2020-11-30
6909,313060.23,0.42,Renovable,2020-12-01
6910,397867.66,0.49,Renovable,2020-12-02
6911,375351.19,0.47,Renovable,2020-12-03
6912,427755.17,0.51,Renovable,2020-12-04
6913,407240.79,0.52,Renovable,2020-12-05
6914,418722.88,0.53,Renovable,2020-12-06
6915,469301.41,0.58,Renovable,2020-12-07
6916,460432.44,0.57,Renovable,2020-12-08
6917,437923.48,0.5,Renovable,2020-12-09
6918,503572.74,0.57,Renovable,2020-12-10
6919,514936.2,0.6,Renovable,2020-12-11
6920,492602.84,0.6,Renovable,2020-12-12
6921,345818.83,0.49,Renovable,2020-12-13
6922,331397.89,0.44,Renovable,2020-12-14
6923,363279.55,0.46,Renovable,2020-12-15
6924,338816.95,0.43,Renovable,2020-12-16
6925,266583.45,0.36,Renovable,2020-12-17
6926,306681.49,0.42,Renovable,2020-12-18
6927,288523.92,0.43,Renovable,2020-12-19
6928,298527.21,0.45,Renovable,2020-12-20
6929,331450.79,0.44,Renovable,2020-12-21
6930,300352.75,0.43,Renovable,2020-12-22
6931,300518.74,0.43,Renovable,2020-12-23
6932,268638.86,0.43,Renovable,2020-12-24
6933,409200.46,0.57,Renovable,2020-12-25
6934,370727.48,0.53,Renovable,2020-12-26
6935,394594.72,0.54,Renovable,2020-12-27
6936,517108.25,0.62,Renovable,2020-12-28
6937,462669.37,0.57,Renovable,2020-12-29
6938,428395.2,0.53,Renovable,2020-12-30
6939,409264.27,0.55,Renovable,2020-12-31
6940,381664.22,0.64,No renovable,2020-01-01
6941,437877.26,0.62,No renovable,2020-01-02
6942,420330.73,0.61,No renovable,2020-01-03
6943,370788.87,0.55,No renovable,2020-01-04
6944,378600.53,0.62,No renovable,2020-01-05
6945,390394.87,0.63,No renovable,2020-01-06
6946,490172.94,0.66,No renovable,2020-01-07
6947,480502.34,0.65,No renovable,2020-01-08
6948,440937.3,0.59,No renovable,2020-01-09
6949,424581.88,0.55,No renovable,2020-01-10
6950,424337.81,0.64,No renovable,2020-01-11
6951,434789.2,0.67,No renovable,2020-01-12
6952,470485.81,0.61,No renovable,2020-01-13
6953,395083.29,0.53,No renovable,2020-01-14
6954,422838.31,0.56,No renovable,2020-01-15
6955,421818.67,0.54,No renovable,2020-01-16
6956,432620.96,0.56,No renovable,2020-01-17
6957,383338.48,0.56,No renovable,2020-01-18
6958,345021.66,0.44,No renovable,2020-01-19
6959,399909.82,0.45,No renovable,2020-01-20
6960,444369.79,0.52,No renovable,2020-01-21
6961,483183.81,0.6,No renovable,2020-01-22
6962,527858.55,0.68,No renovable,2020-01-23
6963,535177.36,0.7,No renovable,2020-01-24
6964,460313.36,0.7,No renovable,2020-01-25
6965,387719.04,0.59,No renovable,2020-01-26
6966,412793.54,0.51,No renovable,2020-01-27
6967,423680.14,0.55,No renovable,2020-01-28
6968,435117.48,0.56,No renovable,2020-01-29
6969,409368.54,0.54,No renovable,2020-01-30
6970,409397.96,0.56,No renovable,2020-01-31
6971,347347.36,0.5,No renovable,2020-02-01
6972,340611.0,0.53,No renovable,2020-02-02
6973,427741.93,0.61,No renovable,2020-02-03
6974,408181.92,0.55,No renovable,2020-02-04
6975,423678.12,0.57,No renovable,2020-02-05
6976,442372.73,0.59,No renovable,2020-02-06
6977,453985.45,0.63,No renovable,2020-02-07
6978,416141.61,0.66,No renovable,2020-02-08
6979,366144.71,0.56,No renovable,2020-02-09
6980,382319.63,0.51,No renovable,2020-02-10
6981,437245.76,0.61,No renovable,2020-02-11
6982,481606.64,0.69,No renovable,2020-02-12
6983,429843.76,0.59,No renovable,2020-02-13
6984,454914.84,0.64,No renovable,2020-02-14
6985,378482.65,0.59,No renovable,2020-02-15
6986,339751.42,0.52,No renovable,2020-02-16
6987,390830.06,0.55,No renovable,2020-02-17
6988,433839.11,0.61,No renovable,2020-02-18
6989,446152.52,0.62,No renovable,2020-02-19
6990,429652.79,0.59,No renovable,2020-02-20
6991,432592.56,0.61,No renovable,2020-02-21
6992,397633.91,0.63,No renovable,2020-02-22
6993,380231.92,0.64,No renovable,2020-02-23
6994,425572.09,0.62,No renovable,2020-02-24
6995,354879.11,0.5,No renovable,2020-02-25
6996,366930.72,0.48,No renovable,2020-02-26
6997,371721.12,0.46,No renovable,2020-02-27
6998,389169.8,0.55,No renovable,2020-02-28
6999,265508.7,0.39,No renovable,2020-02-29
7000,255013.88,0.36,No renovable,2020-03-01
7001,292588.63,0.38,No renovable,2020-03-02
7002,326432.15,0.41,No renovable,2020-03-03
7003,350022.71,0.44,No renovable,2020-03-04
7004,322937.52,0.4,No renovable,2020-03-05
7005,323151.08,0.38,No renovable,2020-03-06
7006,341389.67,0.47,No renovable,2020-03-07
7007,323298.13,0.48,No renovable,2020-03-08
7008,363913.77,0.47,No renovable,2020-03-09
7009,364208.12,0.5,No renovable,2020-03-10
7010,401677.35,0.59,No renovable,2020-03-11
7011,388346.02,0.58,No renovable,2020-03-12
7012,366548.37,0.53,No renovable,2020-03-13
7013,371538.74,0.6,No renovable,2020-03-14
7014,353494.03,0.55,No renovable,2020-03-15
7015,349589.4,0.47,No renovable,2020-03-16
7016,326179.66,0.46,No renovable,2020-03-17
7017,341093.63,0.53,No renovable,2020-03-18
7018,328028.38,0.53,No renovable,2020-03-19
7019,338566.83,0.54,No renovable,2020-03-20
7020,350294.77,0.62,No renovable,2020-03-21
7021,344065.21,0.64,No renovable,2020-03-22
7022,340878.02,0.55,No renovable,2020-03-23
7023,353121.16,0.56,No renovable,2020-03-24
7024,351849.31,0.59,No renovable,2020-03-25
7025,324018.93,0.47,No renovable,2020-03-26
7026,347148.61,0.56,No renovable,2020-03-27
7027,343675.19,0.61,No renovable,2020-03-28
7028,314408.61,0.53,No renovable,2020-03-29
7029,353936.47,0.52,No renovable,2020-03-30
7030,352798.92,0.54,No renovable,2020-03-31
7031,362202.66,0.62,No renovable,2020-04-01
7032,353768.72,0.58,No renovable,2020-04-02
7033,364483.75,0.58,No renovable,2020-04-03
7034,314630.61,0.51,No renovable,2020-04-04
7035,300155.1,0.5,No renovable,2020-04-05
7036,340787.67,0.62,No renovable,2020-04-06
7037,328888.65,0.61,No renovable,2020-04-07
7038,324039.79,0.6,No renovable,2020-04-08
7039,329283.27,0.62,No renovable,2020-04-09
7040,335257.27,0.63,No renovable,2020-04-10
7041,313582.17,0.61,No renovable,2020-04-11
7042,316230.59,0.58,No renovable,2020-04-12
7043,332472.65,0.63,No renovable,2020-04-13
7044,322365.39,0.58,No renovable,2020-04-14
7045,311342.11,0.5,No renovable,2020-04-15
7046,291694.98,0.46,No renovable,2020-04-16
7047,290177.31,0.49,No renovable,2020-04-17
7048,325284.16,0.61,No renovable,2020-04-18
7049,298323.93,0.56,No renovable,2020-04-19
7050,297963.18,0.5,No renovable,2020-04-20
7051,287211.98,0.45,No renovable,2020-04-21
7052,304186.27,0.48,No renovable,2020-04-22
7053,304478.12,0.52,No renovable,2020-04-23
7054,295276.51,0.49,No renovable,2020-04-24
7055,299219.53,0.58,No renovable,2020-04-25
7056,293807.14,0.55,No renovable,2020-04-26
7057,284748.92,0.48,No renovable,2020-04-27
7058,258873.89,0.4,No renovable,2020-04-28
7059,227510.14,0.34,No renovable,2020-04-29
7060,213549.6,0.31,No renovable,2020-04-30
7061,227059.15,0.35,No renovable,2020-05-01
7062,253751.12,0.42,No renovable,2020-05-02
7063,257155.53,0.51,No renovable,2020-05-03
7064,259126.61,0.4,No renovable,2020-05-04
7065,265720.48,0.45,No renovable,2020-05-05
7066,279021.93,0.5,No renovable,2020-05-06
7067,262470.66,0.43,No renovable,2020-05-07
7068,258816.23,0.45,No renovable,2020-05-08
7069,286909.55,0.52,No renovable,2020-05-09
7070,264259.21,0.47,No renovable,2020-05-10
7071,258262.21,0.43,No renovable,2020-05-11
7072,306916.71,0.56,No renovable,2020-05-12
7073,283555.83,0.52,No renovable,2020-05-13
7074,265633.21,0.47,No renovable,2020-05-14
7075,254151.53,0.43,No renovable,2020-05-15
7076,260171.67,0.43,No renovable,2020-05-16
7077,265998.69,0.49,No renovable,2020-05-17
7078,270933.87,0.48,No renovable,2020-05-18
7079,289750.65,0.5,No renovable,2020-05-19
7080,307644.25,0.56,No renovable,2020-05-20
7081,302448.87,0.55,No renovable,2020-05-21
7082,299130.8,0.53,No renovable,2020-05-22
7083,254795.46,0.44,No renovable,2020-05-23
7084,241545.66,0.42,No renovable,2020-05-24
7085,295276.38,0.48,No renovable,2020-05-25
7086,269249.64,0.42,No renovable,2020-05-26
7087,287981.76,0.46,No renovable,2020-05-27
7088,317567.03,0.51,No renovable,2020-05-28
7089,326295.95,0.54,No renovable,2020-05-29
7090,285831.54,0.51,No renovable,2020-05-30
7091,293949.6,0.56,No renovable,2020-05-31
7092,342161.46,0.6,No renovable,2020-06-01
7093,355750.38,0.61,No renovable,2020-06-02
7094,367824.79,0.58,No renovable,2020-06-03
7095,323725.6,0.48,No renovable,2020-06-04
7096,343778.51,0.54,No renovable,2020-06-05
7097,331906.01,0.56,No renovable,2020-06-06
7098,295962.97,0.47,No renovable,2020-06-07
7099,337479.56,0.5,No renovable,2020-06-08
7100,359474.04,0.54,No renovable,2020-06-09
7101,375921.73,0.59,No renovable,2020-06-10
7102,311750.93,0.46,No renovable,2020-06-11
7103,286007.28,0.42,No renovable,2020-06-12
7104,292745.14,0.47,No renovable,2020-06-13
7105,311280.01,0.56,No renovable,2020-06-14
7106,386687.62,0.59,No renovable,2020-06-15
7107,390417.88,0.58,No renovable,2020-06-16
7108,395954.13,0.61,No renovable,2020-06-17
7109,380957.38,0.62,No renovable,2020-06-18
7110,370935.94,0.6,No renovable,2020-06-19
7111,357035.0,0.6,No renovable,2020-06-20
7112,333775.24,0.56,No renovable,2020-06-21
7113,380341.97,0.55,No renovable,2020-06-22
7114,388826.89,0.57,No renovable,2020-06-23
7115,383456.27,0.6,No renovable,2020-06-24
7116,400404.88,0.59,No renovable,2020-06-25
7117,392438.3,0.57,No renovable,2020-06-26
7118,354940.68,0.56,No renovable,2020-06-27
7119,361515.28,0.59,No renovable,2020-06-28
7120,412445.46,0.59,No renovable,2020-06-29
7121,434812.81,0.59,No renovable,2020-06-30
7122,456645.18,0.61,No renovable,2020-07-01
7123,471585.09,0.6,No renovable,2020-07-02
7124,470765.48,0.61,No renovable,2020-07-03
7125,408422.29,0.61,No renovable,2020-07-04
7126,394649.23,0.59,No renovable,2020-07-05
7127,453199.24,0.55,No renovable,2020-07-06
7128,500693.96,0.63,No renovable,2020-07-07
7129,521359.07,0.64,No renovable,2020-07-08
7130,543353.49,0.68,No renovable,2020-07-09
7131,496864.07,0.63,No renovable,2020-07-10
7132,396145.81,0.52,No renovable,2020-07-11
7133,383018.26,0.56,No renovable,2020-07-12
7134,444327.1,0.56,No renovable,2020-07-13
7135,449779.84,0.57,No renovable,2020-07-14
7136,453663.08,0.55,No renovable,2020-07-15
7137,487294.05,0.58,No renovable,2020-07-16
7138,480657.43,0.57,No renovable,2020-07-17
7139,470544.46,0.66,No renovable,2020-07-18
7140,441466.72,0.66,No renovable,2020-07-19
7141,484821.6,0.62,No renovable,2020-07-20
7142,501554.06,0.63,No renovable,2020-07-21
7143,533852.87,0.69,No renovable,2020-07-22
7144,544998.46,0.7,No renovable,2020-07-23
7145,502888.6,0.64,No renovable,2020-07-24
7146,451770.36,0.66,No renovable,2020-07-25
7147,433591.32,0.66,No renovable,2020-07-26
7148,490602.36,0.64,No renovable,2020-07-27
7149,498712.47,0.61,No renovable,2020-07-28
7150,510451.92,0.62,No renovable,2020-07-29
7151,533926.19,0.63,No renovable,2020-07-30
7152,553523.0,0.69,No renovable,2020-07-31
7153,447405.89,0.61,No renovable,2020-08-01
7154,404303.77,0.54,No renovable,2020-08-02
7155,450315.08,0.59,No renovable,2020-08-03
7156,476394.66,0.62,No renovable,2020-08-04
7157,495238.39,0.67,No renovable,2020-08-05
7158,486578.14,0.64,No renovable,2020-08-06
7159,476164.96,0.63,No renovable,2020-08-07
7160,455459.47,0.66,No renovable,2020-08-08
7161,431600.97,0.66,No renovable,2020-08-09
7162,477005.5,0.65,No renovable,2020-08-10
7163,479916.03,0.63,No renovable,2020-08-11
7164,479362.24,0.65,No renovable,2020-08-12
7165,504661.45,0.7,No renovable,2020-08-13
7166,477974.68,0.67,No renovable,2020-08-14
7167,392772.8,0.59,No renovable,2020-08-15
7168,378786.67,0.57,No renovable,2020-08-16
7169,447926.92,0.61,No renovable,2020-08-17
7170,476774.27,0.66,No renovable,2020-08-18
7171,417268.55,0.55,No renovable,2020-08-19
7172,433593.21,0.56,No renovable,2020-08-20
7173,449324.6,0.61,No renovable,2020-08-21
7174,415666.58,0.63,No renovable,2020-08-22
7175,381630.96,0.59,No renovable,2020-08-23
7176,473778.25,0.63,No renovable,2020-08-24
7177,487214.36,0.65,No renovable,2020-08-25
7178,525894.72,0.69,No renovable,2020-08-26
7179,531515.74,0.67,No renovable,2020-08-27
7180,442110.06,0.57,No renovable,2020-08-28
7181,374529.93,0.5,No renovable,2020-08-29
7182,360635.01,0.55,No renovable,2020-08-30
7183,455005.36,0.64,No renovable,2020-08-31
7184,502284.3,0.73,No renovable,2020-09-01
7185,439120.77,0.61,No renovable,2020-09-02
7186,463853.76,0.66,No renovable,2020-09-03
7187,465679.28,0.64,No renovable,2020-09-04
7188,380170.68,0.54,No renovable,2020-09-05
7189,341181.19,0.47,No renovable,2020-09-06
7190,367074.99,0.48,No renovable,2020-09-07
7191,426532.93,0.58,No renovable,2020-09-08
7192,492922.53,0.67,No renovable,2020-09-09
7193,491191.06,0.66,No renovable,2020-09-10
7194,487736.61,0.68,No renovable,2020-09-11
7195,402979.54,0.64,No renovable,2020-09-12
7196,391132.57,0.61,No renovable,2020-09-13
7197,472022.23,0.63,No renovable,2020-09-14
7198,510601.12,0.69,No renovable,2020-09-15
7199,536732.98,0.72,No renovable,2020-09-16
7200,492090.17,0.67,No renovable,2020-09-17
7201,449926.71,0.62,No renovable,2020-09-18
7202,390477.35,0.6,No renovable,2020-09-19
7203,389713.14,0.68,No renovable,2020-09-20
7204,508258.27,0.73,No renovable,2020-09-21
7205,516615.5,0.72,No renovable,2020-09-22
7206,477026.68,0.65,No renovable,2020-09-23
7207,416487.14,0.56,No renovable,2020-09-24
7208,351294.32,0.44,No renovable,2020-09-25
7209,321666.63,0.45,No renovable,2020-09-26
7210,330136.23,0.48,No renovable,2020-09-27
7211,430128.29,0.61,No renovable,2020-09-28
7212,505924.14,0.71,No renovable,2020-09-29
7213,484059.24,0.72,No renovable,2020-09-30
7214,387898.6,0.54,No renovable,2020-10-01
7215,315760.14,0.41,No renovable,2020-10-02
7216,282956.63,0.39,No renovable,2020-10-03
7217,275628.03,0.43,No renovable,2020-10-04
7218,342683.5,0.53,No renovable,2020-10-05
7219,364512.19,0.55,No renovable,2020-10-06
7220,422493.12,0.63,No renovable,2020-10-07
7221,438695.5,0.68,No renovable,2020-10-08
7222,454308.7,0.71,No renovable,2020-10-09
7223,317227.44,0.49,No renovable,2020-10-10
7224,301898.03,0.45,No renovable,2020-10-11
7225,321529.77,0.5,No renovable,2020-10-12
7226,378179.86,0.55,No renovable,2020-10-13
7227,351037.4,0.5,No renovable,2020-10-14
7228,379993.88,0.53,No renovable,2020-10-15
7229,422428.87,0.6,No renovable,2020-10-16
7230,381258.74,0.64,No renovable,2020-10-17
7231,352089.22,0.62,No renovable,2020-10-18
7232,343683.73,0.47,No renovable,2020-10-19
7233,343048.35,0.44,No renovable,2020-10-20
7234,361985.37,0.51,No renovable,2020-10-21
7235,419215.27,0.62,No renovable,2020-10-22
7236,378153.81,0.56,No renovable,2020-10-23
7237,303418.24,0.47,No renovable,2020-10-24
7238,298141.31,0.43,No renovable,2020-10-25
7239,330277.81,0.44,No renovable,2020-10-26
7240,340652.71,0.47,No renovable,2020-10-27
7241,383677.98,0.59,No renovable,2020-10-28
7242,417680.85,0.65,No renovable,2020-10-29
7243,401401.24,0.62,No renovable,2020-10-30
7244,317852.57,0.55,No renovable,2020-10-31
7245,311197.3,0.56,No renovable,2020-11-01
7246,359647.37,0.61,No renovable,2020-11-02
7247,360725.69,0.54,No renovable,2020-11-03
7248,369442.82,0.53,No renovable,2020-11-04
7249,328509.02,0.45,No renovable,2020-11-05
7250,315289.48,0.42,No renovable,2020-11-06
7251,328054.68,0.48,No renovable,2020-11-07
7252,318913.2,0.53,No renovable,2020-11-08
7253,422486.61,0.66,No renovable,2020-11-09
7254,451846.29,0.67,No renovable,2020-11-10
7255,369016.05,0.56,No renovable,2020-11-11
7256,411442.82,0.63,No renovable,2020-11-12
7257,409919.27,0.65,No renovable,2020-11-13
7258,343048.54,0.59,No renovable,2020-11-14
7259,304559.04,0.49,No renovable,2020-11-15
7260,413930.99,0.63,No renovable,2020-11-16
7261,418840.35,0.67,No renovable,2020-11-17
7262,416616.0,0.65,No renovable,2020-11-18
7263,386573.11,0.55,No renovable,2020-11-19
7264,364191.89,0.48,No renovable,2020-11-20
7265,367022.52,0.6,No renovable,2020-11-21
7266,401269.76,0.7,No renovable,2020-11-22
7267,484040.35,0.7,No renovable,2020-11-23
7268,478139.11,0.66,No renovable,2020-11-24
7269,462788.76,0.65,No renovable,2020-11-25
7270,429218.6,0.55,No renovable,2020-11-26
7271,479534.49,0.63,No renovable,2020-11-27
7272,436370.35,0.69,No renovable,2020-11-28
7273,425578.59,0.71,No renovable,2020-11-29
7274,464343.97,0.66,No renovable,2020-11-30
7275,437864.34,0.58,No renovable,2020-12-01
7276,414817.44,0.51,No renovable,2020-12-02
7277,423583.79,0.53,No renovable,2020-12-03
7278,418990.96,0.49,No renovable,2020-12-04
7279,374650.51,0.48,No renovable,2020-12-05
7280,366737.08,0.47,No renovable,2020-12-06
7281,337879.33,0.42,No renovable,2020-12-07
7282,345559.43,0.43,No renovable,2020-12-08
7283,435328.19,0.5,No renovable,2020-12-09
7284,378990.88,0.43,No renovable,2020-12-10
7285,341939.96,0.4,No renovable,2020-12-11
7286,330829.13,0.4,No renovable,2020-12-12
7287,365294.59,0.51,No renovable,2020-12-13
7288,430240.3,0.56,No renovable,2020-12-14
7289,422553.76,0.54,No renovable,2020-12-15
7290,441986.16,0.57,No renovable,2020-12-16
7291,483759.27,0.64,No renovable,2020-12-17
7292,425291.44,0.58,No renovable,2020-12-18
7293,386360.8,0.57,No renovable,2020-12-19
7294,358082.26,0.55,No renovable,2020-12-20
7295,413578.65,0.56,No renovable,2020-12-21
7296,392238.03,0.57,No renovable,2020-12-22
7297,393460.52,0.57,No renovable,2020-12-23
7298,350094.85,0.57,No renovable,2020-12-24
7299,309095.8,0.43,No renovable,2020-12-25
7300,332540.66,0.47,No renovable,2020-12-26
7301,329551.53,0.46,No renovable,2020-12-27
7302,310625.74,0.38,No renovable,2020-12-28
7303,343388.09,0.43,No renovable,2020-12-29
